P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,SMILES,PICS
2,0,0,0,0,2,1,0,1,32,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,33,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,33,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,37,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,38,4,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,33,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,1,1,0,1,34,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,18,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,7,1,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,28,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,29,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,41,6,0,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,25,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,13,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,21,2,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,21,2,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,5,0,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,7,0,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,21,5,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,22,5,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,24,6,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,25,6,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,26,6,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,28,7,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,29,7,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,30,7,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,32,8,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,5,0,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,17,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,20,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,21,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,22,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,15,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,16,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,17,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,19,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,20,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,21,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,23,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,24,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,25,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,26,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,27,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,28,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,29,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,30,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,31,8,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,32,8,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,33,8,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,34,8,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,35,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,36,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,37,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,38,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,39,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,42,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,43,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,45,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,46,9,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,18,5,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,19,5,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,21,6,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,22,6,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,23,6,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,25,7,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,26,7,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,27,7,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,28,8,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,29,8,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,30,8,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,31,8,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,32,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,33,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,34,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,35,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,36,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,51,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,52,9,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,15,5,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,16,5,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,17,5,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,19,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,21,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,22,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,23,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,24,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,25,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,26,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,27,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,28,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,29,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,30,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,31,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,32,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,33,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,37,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,38,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,0,1,0,0,39,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,11,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,14,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,15,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,18,5,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,19,5,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,21,6,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,22,6,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,23,6,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,16,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,17,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,20,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,21,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,22,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,23,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,24,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,25,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,26,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,27,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,28,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,29,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,30,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,31,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,32,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,33,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,34,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,47,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,48,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,49,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,50,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,51,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,52,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,53,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,54,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,55,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,56,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,57,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,14,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,16,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,17,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,18,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,20,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,21,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,22,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,23,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,24,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,25,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,26,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,27,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,28,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,1,0,0,0,29,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,6,0,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,13,2,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,14,2,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,15,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,16,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,17,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,18,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,19,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,20,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,21,5,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,22,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,23,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,24,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,15,5,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,16,5,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,19,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,21,6,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,22,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,23,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,24,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,25,7,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,26,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,27,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,28,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,29,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,30,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,31,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,32,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,33,9,1,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,15,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,18,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,19,5,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,21,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,22,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,23,6,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,25,7,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,11,3,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,14,4,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,15,4,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,18,5,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,19,5,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,21,6,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,22,6,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,23,6,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,25,7,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,26,7,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,27,7,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,28,8,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,29,8,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,30,8,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,31,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,32,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,33,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,34,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,35,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,40,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,41,9,0,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,31,7,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,16,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,17,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,18,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,20,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,21,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,22,6,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,23,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,24,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,25,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,26,7,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,27,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,28,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,29,8,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,30,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,31,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,32,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,33,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,34,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,41,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,42,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,43,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,44,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,45,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,46,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,47,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,48,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,49,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,50,9,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,24,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,25,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,26,6,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,28,7,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,29,7,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,30,7,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,31,7,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,32,8,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,33,8,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,34,8,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,5,0,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,29,2,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,5,0,3,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,6,0,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,2,0,0,0,0,1,0,1,7,0,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
